# Reviewed exact Complete-only definitions; each entry cites platform/pressing evidence.
file	function	signature	reason
src/seerhut.cpp	type_artifact_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::getAIValue	int (int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::takePayment	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::type_artifact_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_artifact_quest::type_artifact_quest	void (unsigned char, TArtifact, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641878; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::questType	int () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_be_hero_quest::type_be_hero_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064192c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::questType	int () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_belong_to_player_quest::type_belong_to_player_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641968; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::getAIValue	int (int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::takePayment	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_creature_quest::type_creature_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418b4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::notifyHeroDefeated	void (int, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::questType	int () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_defeat_hero_quest::type_defeat_hero_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641800; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_experience_quest::type_experience_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x00641788; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::notifyMonsterDefeated	void (TQuestPosition, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::questType	int () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_monster_quest::type_monster_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064183c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::getProgressDialogText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::getProposalDialogText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::getTimeLimitText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::hasExpired	unsigned char () __attribute__((thiscall)) const	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::type_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_quest::~type_quest	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x0064174c; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::getAIValue	int (int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::takePayment	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_resource_quest::type_resource_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006418f0; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::doProgressDialog	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::doProposalDialog	void (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::getQuestDescription	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::getRequirementText	std::string () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::load	void (TAbstractFile *, int) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::loadFromMap	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::save	void (TAbstractFile *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::setDefaultText	void () __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::isSatisfied	unsigned char (hero *) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::skillRequirementText	std::string (const signed char (&)[4]) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
src/seerhut.cpp	type_skill_quest::type_skill_quest	void (unsigned char) __attribute__((thiscall))	Complete virtual quest hierarchy, vtable 0x006417c4; include/quest.h and src/seerhut.cpp document the retail factory/slots replacing Dreamcast TSeerHut switch-based quests.
include/customcampaign.h	TCampaignStartCrossoverOption::apply	void (void *) __attribute__((thiscall))	Complete starting-option family, retail 13-slot vtable 0x63dad8; ScenarioStruct::Read 0x487e40 selects bonus/crossover/hero records. Pinned DC SCampaign type 0x3558 instead has TCustomCampaignTraits[8][32] and hero[2][8] carry-over pools; no corresponding option types/procedures. Retail slot/body evidence is beside this class in customcampaign.h/.cpp.
include/customcampaign.h	TCampaignStartCrossoverOption::getIconIndex	int (int) __attribute__((thiscall)) const	Complete starting-option family, retail 13-slot vtable 0x63dad8; ScenarioStruct::Read 0x487e40 selects bonus/crossover/hero records. Pinned DC SCampaign type 0x3558 instead has TCustomCampaignTraits[8][32] and hero[2][8] carry-over pools; no corresponding option types/procedures. Retail slot/body evidence is beside this class in customcampaign.h/.cpp.
include/customcampaign.h	TCampaignStartCrossoverOption::setTown	void (CMapHeaderData *) __attribute__((thiscall))	Complete starting-option family, retail 13-slot vtable 0x63dad8; ScenarioStruct::Read 0x487e40 selects bonus/crossover/hero records. Pinned DC SCampaign type 0x3558 instead has TCustomCampaignTraits[8][32] and hero[2][8] carry-over pools; no corresponding option types/procedures. Retail slot/body evidence is beside this class in customcampaign.h/.cpp.
include/customcampaign.h	TCampaignStartHeroOption::apply	void (void *) __attribute__((thiscall))	Complete starting-option family, retail 13-slot vtable 0x63db0c; ScenarioStruct::Read 0x487e40 selects bonus/crossover/hero records. Pinned DC SCampaign type 0x3558 instead has TCustomCampaignTraits[8][32] and hero[2][8] carry-over pools; no corresponding option types/procedures. Retail slot/body evidence is beside this class in customcampaign.h/.cpp.
include/customcampaign.h	TCampaignStartHeroOption::getIconIndex	int (int) __attribute__((thiscall)) const	Complete starting-option family, retail 13-slot vtable 0x63db0c; ScenarioStruct::Read 0x487e40 selects bonus/crossover/hero records. Pinned DC SCampaign type 0x3558 instead has TCustomCampaignTraits[8][32] and hero[2][8] carry-over pools; no corresponding option types/procedures. Retail slot/body evidence is beside this class in customcampaign.h/.cpp.
